Country,State,city,place,Pollutants
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",PM2.5
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",PM10
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",NO2
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",NH3
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",SO2
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",CO
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",OZONE
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",PM2.5
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",PM10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",NO2
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",NH3
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",SO2
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",CO
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",OZONE
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",PM2.5
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",PM10
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",NO2
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",NH3
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",SO2
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",CO
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",OZONE
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",PM2.5
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",PM10
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",NO2
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",NH3
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",SO2
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",CO
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",PM2.5
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",PM10
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",NO2
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",NH3
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",SO2
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",OZONE
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",PM2.5
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",NO2
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",SO2
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",CO
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",OZONE
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",PM2.5
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",NO2
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",SO2
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",CO
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",OZONE
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",PM2.5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",NO2
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",SO2
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",CO
India,Delhi,Delhi,"Alipur, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Alipur, Delhi - DPCC",PM10
India,Delhi,Delhi,"Alipur, Delhi - DPCC",NO2
India,Delhi,Delhi,"Alipur, Delhi - DPCC",NH3
India,Delhi,Delhi,"Alipur, Delhi - DPCC",SO2
India,Delhi,Delhi,"Alipur, Delhi - DPCC",CO
India,Delhi,Delhi,"Alipur, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",PM10
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",NO2
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",NH3
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",SO2
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",CO
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",PM10
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",NO2
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",NH3
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",SO2
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",CO
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",PM2.5
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",PM10
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",NO2
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",CO
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",OZONE
India,Delhi,Delhi,"Bawana, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Bawana, Delhi - DPCC",PM10
India,Delhi,Delhi,"Bawana, Delhi - DPCC",NO2
India,Delhi,Delhi,"Bawana, Delhi - DPCC",NH3
India,Delhi,Delhi,"Bawana, Delhi - DPCC",SO2
India,Delhi,Delhi,"Bawana, Delhi - DPCC",CO
India,Delhi,Delhi,"Bawana, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",PM2.5
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",PM10
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",NO2
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",CO
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",OZONE
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",PM2.5
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",PM10
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",NO2
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",CO
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",OZONE
India,Delhi,Delhi,"DTU, Delhi - CPCB",PM2.5
India,Delhi,Delhi,"DTU, Delhi - CPCB",PM10
India,Delhi,Delhi,"DTU, Delhi - CPCB",NO2
India,Delhi,Delhi,"DTU, Delhi - CPCB",NH3
India,Delhi,Delhi,"DTU, Delhi - CPCB",SO2
India,Delhi,Delhi,"DTU, Delhi - CPCB",CO
India,Delhi,Delhi,"DTU, Delhi - CPCB",OZONE
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",PM10
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",NO2
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",NH3
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",SO2
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",CO
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",PM10
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",NO2
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",NH3
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",SO2
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",CO
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",OZONE
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",PM2.5
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",PM10
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",NO2
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",CO
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",OZONE
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",PM2.5
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",NO2
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",NH3
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",SO2
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",CO
India,Delhi,Delhi,"ITO, Delhi - CPCB",PM2.5
India,Delhi,Delhi,"ITO, Delhi - CPCB",PM10
India,Delhi,Delhi,"ITO, Delhi - CPCB",NO2
India,Delhi,Delhi,"ITO, Delhi - CPCB",NH3
India,Delhi,Delhi,"ITO, Delhi - CPCB",SO2
India,Delhi,Delhi,"ITO, Delhi - CPCB",CO
India,Delhi,Delhi,"ITO, Delhi - CPCB",OZONE
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",PM10
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",NO2
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",NH3
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",SO2
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",CO
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",PM10
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",NO2
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",NH3
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",SO2
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",CO
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",PM2.5
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",PM10
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",NO2
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",CO
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",OZONE
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",PM10
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",NO2
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",NH3
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",SO2
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",CO
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",PM10
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",NO2
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",NH3
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",SO2
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",CO
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Mundka, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Mundka, Delhi - DPCC",PM10
India,Delhi,Delhi,"Mundka, Delhi - DPCC",NO2
India,Delhi,Delhi,"Mundka, Delhi - DPCC",NH3
India,Delhi,Delhi,"Mundka, Delhi - DPCC",SO2
India,Delhi,Delhi,"Mundka, Delhi - DPCC",CO
India,Delhi,Delhi,"Mundka, Delhi - DPCC",OZONE
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",PM2.5
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",NO2
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",SO2
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",CO
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",OZONE
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",PM10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",NO2
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",NH3
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",SO2
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",CO
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Narela, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Narela, Delhi - DPCC",PM10
India,Delhi,Delhi,"Narela, Delhi - DPCC",NO2
India,Delhi,Delhi,"Narela, Delhi - DPCC",NH3
India,Delhi,Delhi,"Narela, Delhi - DPCC",SO2
India,Delhi,Delhi,"Narela, Delhi - DPCC",CO
India,Delhi,Delhi,"Narela, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",PM10
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",NO2
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",NH3
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",SO2
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",CO
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",OZONE
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",PM2.5
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",PM10
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",NO2
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",CO
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",OZONE
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",PM10
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",NO2
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",NH3
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",SO2
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",CO
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",PM10
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",NO2
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",NH3
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",SO2
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",CO
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",PM10
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",NO2
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",NH3
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",SO2
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",CO
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Pusa, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Pusa, Delhi - DPCC",PM10
India,Delhi,Delhi,"Pusa, Delhi - DPCC",NO2
India,Delhi,Delhi,"Pusa, Delhi - DPCC",NH3
India,Delhi,Delhi,"Pusa, Delhi - DPCC",SO2
India,Delhi,Delhi,"Pusa, Delhi - DPCC",CO
India,Delhi,Delhi,"Pusa, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Pusa, Delhi - IMD",PM2.5
India,Delhi,Delhi,"Pusa, Delhi - IMD",PM10
India,Delhi,Delhi,"Pusa, Delhi - IMD",NO2
India,Delhi,Delhi,"Pusa, Delhi - IMD",CO
India,Delhi,Delhi,"Pusa, Delhi - IMD",OZONE
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",PM10
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",NO2
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",NH3
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",SO2
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",CO
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Rohini, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Rohini, Delhi - DPCC",PM10
India,Delhi,Delhi,"Rohini, Delhi - DPCC",NO2
India,Delhi,Delhi,"Rohini, Delhi - DPCC",NH3
India,Delhi,Delhi,"Rohini, Delhi - DPCC",SO2
India,Delhi,Delhi,"Rohini, Delhi - DPCC",CO
India,Delhi,Delhi,"Rohini, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",PM2.5
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",NO2
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",SO2
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",CO
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",OZONE
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",PM2.5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",PM10
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",NO2
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",NH3
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",SO2
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",CO
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",OZONE
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",PM10
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",NO2
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",NH3
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",SO2
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",CO
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",PM10
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",NO2
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",NH3
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",SO2
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",CO
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",PM10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",NO2
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",NH3
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",SO2
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",CO
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",OZONE
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",PM2.5
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",PM10
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",NO2
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",NH3
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",SO2
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",CO
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",OZONE
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",PM2.5
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",NO2
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",SO2
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",CO
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",OZONE
India,Haryana,Faridabad,"Sector- 16A, Faridabad, Haryana - HSPCB",PM2.5
India,Haryana,Faridabad,"Sector- 16A, Faridabad, Haryana - HSPCB",NO2
India,Haryana,Faridabad,"Sector- 16A, Faridabad, Haryana - HSPCB",SO2
India,Haryana,Faridabad,"Sector- 16A, Faridabad, Haryana - HSPCB",CO
India,Haryana,Faridabad,"Sector- 16A, Faridabad, Haryana - HSPCB",OZONE
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",PM2.5
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",PM10
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",NO2
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",CO
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",OZONE
India,Haryana,Gurugram,"Vikas Sadan, Gurugram, Haryana - HSPCB",PM2.5
India,Haryana,Gurugram,"Vikas Sadan, Gurugram, Haryana - HSPCB",NO2
India,Haryana,Gurugram,"Vikas Sadan, Gurugram, Haryana - HSPCB",SO2
India,Haryana,Gurugram,"Vikas Sadan, Gurugram, Haryana - HSPCB",CO
India,Haryana,Gurugram,"Vikas Sadan, Gurugram, Haryana - HSPCB",OZONE
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",PM2.5
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",PM10
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",NO2
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",NH3
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",SO2
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",CO
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",OZONE
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",PM2.5
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",NO2
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",SO2
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",CO
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",OZONE
India,Haryana,Rohtak,"MD University, Rohtak, Haryana - HSPCB",PM2.5
India,Haryana,Rohtak,"MD University, Rohtak, Haryana - HSPCB",SO2
India,Haryana,Rohtak,"MD University, Rohtak, Haryana - HSPCB",CO
India,Haryana,Rohtak,"MD University, Rohtak, Haryana - HSPCB",OZONE
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",PM10
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",NO2
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",NH3
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",SO2
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",OZONE
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",PM2.5
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",NO2
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",SO2
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",CO
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",OZONE
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",PM2.5
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",PM10
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",NO2
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",NH3
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",SO2
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",OZONE
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",PM10
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",NO2
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",SO2
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",CO
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",PM2.5
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",PM10
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",NO2
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",NH3
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",SO2
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",CO
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",OZONE
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",PM2.5
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",PM10
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",NO2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",NH3
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",SO2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",CO
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",OZONE
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",PM2.5
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",PM10
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",NO2
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",NH3
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",SO2
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",CO
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",OZONE
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",PM2.5
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",NO2
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",NH3
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",SO2
